"野村日本株高配当70 日次指数値"
※  2000年12月29日 = 10000
,円ベース,,米ドルベース,,円ベース
年月日,配当除く,配当含む,配当除く,配当含む,配当課税考慮済、居住者,配当課税考慮済、非居住者
20171011,24930.20,37170.24,25509.67,38034.20,35158.12,35603.04
20171012,24963.50,37219.88,25557.39,38105.36,35205.07,35650.59
20171013,25025.80,37312.77,25672.64,38277.20,35292.94,35739.56
20171016,25212.76,37591.52,25929.25,38659.79,35556.59,36006.55
20171017,25299.89,37721.44,25926.04,38655.01,35679.48,36131.00
20171018,25323.20,37756.19,25861.13,38558.23,35712.35,36164.29
20171019,25375.42,37834.05,25876.51,38581.16,35786.00,36238.86
20171020,25371.05,37827.54,25723.66,38353.27,35779.83,36232.62
20171023,25638.70,38226.59,25891.08,38602.88,36157.29,36614.85
20171024,25799.10,38465.74,26078.27,38881.97,36383.49,36843.92
20171025,25784.90,38444.58,26012.43,38783.81,36363.47,36823.64
20171026,25859.31,38555.51,26115.00,38936.74,36468.40,36929.90
20171027,26090.56,38900.30,26272.34,39171.32,36794.52,37260.15
20171030,26034.05,38816.04,26305.34,39220.53,36714.83,37179.44
20171031,25850.10,38544.36,26263.83,39161.26,36457.36,36918.84
20171101,26252.00,39143.63,26482.49,39487.29,37024.18,37492.84
20171102,26347.79,39286.45,26552.30,39591.39,37159.26,37629.63
20171106,26210.30,39081.44,26344.43,39281.44,36965.36,37433.28
20171107,26547.36,39584.03,26718.28,39838.87,37440.73,37914.67
20171108,26543.41,39578.13,26794.09,39951.91,37435.15,37909.01
20171109,26429.02,39407.57,26750.30,39886.62,37273.83,37745.65
20171110,26126.90,38957.08,26435.19,39416.78,36847.74,37314.16
20171113,25830.66,38515.37,26158.49,39004.20,36429.94,36891.08
20171114,25758.59,38407.92,26022.44,38801.33,36328.30,36788.15
20171115,25246.52,37644.38,25672.16,38279.04,35606.11,36056.82
20171116,25473.62,37983.00,25845.90,38538.10,35926.39,36381.16
20171117,25494.78,38014.56,26021.32,38799.67,35956.24,36411.38
20171120,25353.97,37804.60,25998.85,38766.16,35757.65,36210.28
20171121,25516.43,38046.84,26045.74,38836.07,35986.78,36442.30
20171122,25629.62,38215.60,26280.34,39185.87,36146.40,36603.95
20171124,25576.33,38136.15,26375.16,39327.27,36071.25,36527.85
20171127,25494.99,38014.86,26304.26,39221.54,35956.53,36411.67
20171128,25409.99,37888.12,26230.70,39111.86,35836.65,36290.28
20171129,25717.15,38346.12,26512.05,39531.37,36269.85,36728.96
20171130,25976.72,38740.20,26580.51,39640.66,36641.24,37105.39
20171201,26066.07,38873.46,26592.60,39658.69,36767.28,37233.02
20171204,25991.40,38762.10,26429.59,39415.59,36661.95,37126.36
20171205,26118.90,38952.24,26645.31,39737.30,36841.79,37308.48
20171206,25716.32,38351.87,26357.48,39308.05,36273.95,36733.44
20171207,25915.74,38649.26,26456.85,39456.24,36555.23,37018.29
20171208,26158.18,39010.83,26487.84,39502.46,36897.21,37364.60
20171211,26406.80,39381.60,26746.66,39888.45,37247.89,37719.72
20171212,26542.59,39584.11,26878.28,40084.73,37439.43,37913.69
20171213,26529.43,39564.48,26872.05,40075.45,37420.86,37894.89
20171214,26439.57,39430.47,26940.15,40177.01,37294.11,37766.53
20171215,26223.52,39108.27,26865.34,40065.44,36989.36,37457.92
20171218,26543.71,39585.78,27067.87,40367.48,37441.00,37915.28
20171219,26588.05,39651.91,27151.64,40492.41,37503.55,37978.62
20171220,26703.24,39823.69,27119.83,40444.98,37666.03,38143.16
20171221,26678.60,39786.94,26988.65,40249.34,37631.27,38107.96
20171222,26745.74,39887.08,27098.33,40412.90,37725.98,38203.87
20171225,26732.08,39866.70,27121.55,40447.54,37706.71,38184.35
20171226,26705.13,39826.52,27084.65,40392.51,37668.70,38145.87
20171227,26745.67,39954.36,27150.92,40559.76,37776.67,38258.43
20171228,26557.40,39673.12,27069.82,40438.60,37510.76,37989.12
20171229,26572.81,39696.14,27103.56,40489.01,37532.52,38011.17
20180104,27239.15,40691.55,27800.48,41530.10,38473.68,38964.33
20180105,27482.16,41054.58,27908.44,41691.38,38816.92,39311.95
20180109,27631.56,41277.76,28159.71,42066.74,39027.93,39525.65
20180110,27721.32,41411.85,28454.35,42506.90,39154.72,39654.05
20180111,27736.84,41435.04,28509.76,42589.67,39176.65,39676.26
20180112,27550.23,41156.27,28423.47,42460.76,38913.07,39409.32
20180115,27647.62,41301.76,28666.80,42824.27,39050.63,39548.63
20180116,27687.77,41361.73,28734.36,42925.19,39107.33,39606.06
20180117,27560.93,41172.26,28589.82,42709.27,38928.18,39424.63
20180118,27304.39,40789.01,28202.75,42131.04,38565.82,39057.65
20180119,27468.39,41034.00,28511.83,42592.77,38797.46,39292.24
20180122,27561.95,41173.77,28585.71,42703.13,38929.62,39426.08
20180123,27826.25,41568.60,28809.12,43036.88,39302.93,39804.15
20180124,27747.47,41450.91,28995.35,43315.08,39191.65,39691.46
20180125,27534.47,41132.72,29018.21,43349.23,38890.80,39386.77
20180126,27419.64,40961.18,28894.54,43164.48,38728.61,39222.51
20180129,27503.33,41086.20,29009.34,43335.97,38846.81,39342.22
20180130,27266.66,40732.64,28807.31,43034.17,38512.53,39003.68
20180131,26894.53,40176.74,28429.84,42470.29,37986.93,38471.37
20180201,27376.91,40897.35,28703.41,42878.96,38668.26,39161.39
20180202,27230.11,40678.06,28501.39,42577.17,38460.92,38951.41
20180205,26735.76,39939.56,27950.85,41754.74,37762.67,38244.25
20180206,25665.07,38340.10,27048.08,40406.12,36250.39,36712.69
20180207,25665.52,38340.77,27044.83,40401.27,36251.03,36713.33
20180208,25915.41,38714.07,27184.74,40610.27,36603.98,37070.78
20180209,25406.73,37954.17,26743.93,39951.76,35885.50,36343.14
20180213,25068.84,37449.41,26731.10,39932.60,35408.25,35859.81
20180214,24817.63,37074.13,26549.47,39661.26,35053.43,35500.46
20180215,25065.80,37444.87,27077.15,40449.54,35403.96,35855.46
20180216,25341.67,37856.99,27465.53,41029.74,35793.61,36250.08
20180219,25866.62,38641.18,27889.78,41663.50,36535.06,37000.99
20180220,25728.27,38434.51,27634.29,41281.84,36339.66,36803.09
20180221,25661.50,38334.76,27356.71,40867.18,36245.35,36707.58
20180222,25409.72,37958.64,27166.44,40582.94,35889.73,36347.42
20180223,25676.08,38356.55,27565.36,41178.86,36265.95,36728.44
20180226,25868.04,38643.31,27896.55,41673.63,36537.08,37003.03
20180227,26054.70,38922.14,27974.44,41789.98,36800.71,37270.03
20180228,25739.63,38459.52,27620.67,41270.12,36361.75,36825.85
20180301,25377.92,37919.05,27301.37,40793.03,35850.77,36308.35
20180302,24936.64,37259.71,27096.84,40487.43,35227.39,35677.02
20180305,24817.80,37082.14,27055.98,40426.38,35059.51,35506.99
20180306,25026.26,37393.61,27090.46,40477.89,35353.99,35805.23
20180307,24899.34,37203.97,27062.71,40436.42,35174.70,35623.65
20180308,25048.95,37427.53,27166.22,40591.09,35386.05,35837.70
20180309,25062.20,37447.32,26989.52,40327.07,35404.77,35856.65
20180312,25513.43,38121.54,27506.39,41099.37,36042.21,36502.23
20180313,25610.85,38267.10,27508.17,41102.03,36179.83,36641.61
20180314,25509.32,38115.39,27494.21,41081.17,36036.40,36496.35
20180315,25459.14,38040.41,27574.63,41201.34,35965.51,36424.56
20180316,25396.65,37947.04,27618.90,41267.47,35877.23,36335.15
20180319,25117.07,37529.30,27250.38,40716.84,35482.28,35935.16
20180320,25266.47,37752.54,27273.41,40751.25,35693.34,36148.91
20180322,25307.00,37813.09,27512.30,41108.19,35750.59,36206.89
20180323,24452.58,36536.45,26753.02,39973.70,34543.58,34984.47
20180326,24499.14,36606.00,26792.47,40032.65,34609.34,35051.08
20180327,25109.32,37517.72,27347.84,40862.46,35471.33,35924.06
20180328,24789.95,37589.17,27006.40,40950.00,35433.51,35912.03
20180329,24806.98,37615.00,26744.75,40553.25,35457.85,35936.70
20180330,24926.54,37796.29,26972.36,40898.38,35628.75,36109.90
20180402,24831.72,37652.52,26844.47,40704.47,35493.22,35972.54
20180403,24719.54,37482.41,26783.68,40612.28,35332.87,35810.03
20180404,24794.79,37596.51,26823.47,40672.62,35440.42,35919.04
20180405,25088.60,38042.03,26925.84,40827.84,35860.39,36344.67
20180406,25026.95,37948.55,26773.40,40596.69,35772.27,36255.36
20180409,25138.07,38117.04,26970.12,40894.98,35931.10,36416.34
20180410,25312.00,38380.76,27204.98,41251.10,36179.70,36668.29
20180411,25272.09,38320.25,27136.70,41147.58,36122.65,36610.48
20180412,25157.62,38146.68,27039.06,40999.51,35959.04,36444.65
20180413,25375.78,38477.48,27086.05,41070.77,36270.87,36760.70
20180416,25456.41,38599.73,27282.35,41368.43,36386.11,36877.49
20180417,25331.01,38409.59,27202.51,41247.36,36206.87,36695.84
20180418,25567.40,38768.03,27377.05,41512.01,36544.75,37038.28
20180419,25636.01,38872.07,27454.36,41629.24,36642.83,37137.68
20180420,25656.84,38903.66,27408.97,41560.41,36672.60,37167.86
20180423,25753.42,39050.10,27421.63,41579.62,36810.65,37307.77
20180424,26022.66,39458.34,27458.93,41636.18,37195.48,37697.79
20180425,26024.47,39461.10,27369.11,41499.98,37198.08,37700.43
20180426,25945.66,39341.59,27267.50,41345.91,37085.42,37586.25
20180427,25957.23,39364.28,27263.46,41345.18,37105.83,37607.18
20180501,26026.40,39469.18,27316.13,41425.07,37204.71,37707.40
20180502,26047.93,39501.83,27261.53,41342.27,37235.49,37738.59
20180507,26032.94,39479.10,27393.06,41541.72,37214.06,37716.87
20180508,26142.20,39644.79,27574.95,41817.56,37370.25,37875.17
20180509,25981.86,39401.64,27209.74,41263.71,37141.04,37642.87
20180510,26066.85,39530.52,27242.87,41313.97,37262.53,37766.00
20180511,26219.22,39761.59,27552.48,41783.49,37480.34,37986.75
20180514,26293.52,39874.26,27587.66,41836.84,37586.55,38094.40
20180515,26325.25,39922.39,27526.70,41744.40,37631.92,38140.38
20180516,26356.66,39970.02,27488.25,41686.08,37676.82,38185.88
20180517,26552.71,40267.33,27597.52,41851.80,37957.07,38469.92
20180518,26685.26,40468.35,27649.01,41929.87,38146.55,38661.97
20180521,26546.34,40257.67,27390.22,41537.41,37947.96,38460.69
20180522,26431.59,40083.66,27340.57,41462.12,37783.93,38294.44
20180523,26210.34,39748.13,27377.89,41518.73,37467.65,37973.89
20180524,25881.27,39249.09,27127.88,41139.58,36997.25,37497.13
20180525,25785.88,39104.43,27089.67,41081.64,36860.89,37358.93
20180528,25737.58,39031.19,27017.94,40972.85,36791.84,37288.95
20180529,25581.58,38794.60,27029.50,40990.39,36568.83,37062.93
20180530,25165.77,38164.02,26595.05,40331.54,35974.43,36460.50
20180531,25268.70,38335.87,26694.00,40498.25,36133.40,36622.37
20180601,25286.72,38363.22,26607.85,40367.55,36159.18,36648.50
20180604,25714.42,39012.09,26964.06,40907.95,36770.77,37268.36
20180605,25676.37,38954.37,26862.88,40754.45,36716.37,37213.22
20180606,25746.18,39060.28,26875.95,40774.29,36816.19,37314.40
20180607,25913.45,39314.05,27093.64,41104.55,37055.38,37556.82
20180608,25722.27,39024.00,27011.73,40980.29,36782.00,37279.74
20180611,25747.05,39061.60,26902.53,40814.61,36817.44,37315.66
20180612,25825.97,39181.33,26898.15,40807.97,36930.29,37430.04
20180613,25960.82,39385.91,26961.61,40904.24,37123.11,37625.47
20180614,25781.18,39113.38,26947.99,40883.58,36866.24,37365.12
20180615,25795.09,39134.48,26818.58,40687.25,36886.13,37385.28
20180618,25516.49,38711.81,26538.54,40262.38,36487.74,36981.50
20180619,25139.73,38140.21,26319.40,39929.93,35948.98,36435.45
20180620,25269.12,38336.51,26342.06,39964.30,36134.00,36622.98
20180621,25116.90,38105.57,26108.76,39610.35,35916.34,36402.36
20180622,24981.64,37900.37,26057.74,39532.96,35722.92,36206.33
20180625,24878.32,37743.62,26112.35,39615.80,35575.18,36056.59
20180626,25019.98,37958.54,26221.51,39781.42,35777.75,36261.90
20180627,24976.88,37949.77,26154.87,39739.61,35758.64,36245.24
20180628,24833.28,37731.59,25858.39,39289.14,35553.06,36036.86
20180629,24926.64,37873.44,25887.56,39333.46,35686.72,36172.33
20180702,24482.88,37199.20,25403.74,38598.34,35051.40,35528.38
20180703,24463.58,37169.87,25326.53,38481.04,35023.77,35500.37
20180704,24476.55,37189.57,25456.94,38679.18,35042.34,35519.19
20180705,24311.32,36938.52,25243.96,38355.58,34805.78,35279.42
20180706,24600.99,37378.65,25563.23,38840.67,35220.50,35699.77
20180709,24912.81,37852.42,25927.10,39393.54,35666.92,36152.27
20180710,24989.54,37969.01,25848.92,39274.75,35776.77,36263.62
20180711,24702.52,37532.92,25568.15,38848.14,35365.86,35847.11
20180712,24750.37,37605.61,25315.50,38464.28,35434.36,35916.54
20180713,24955.86,37917.84,25423.85,38628.90,35728.56,36214.75
20180717,25286.97,38420.92,25862.06,39294.71,36202.59,36695.23
20180718,25398.97,38591.09,25812.32,39219.14,36362.94,36857.76
20180719,25404.81,38599.97,25838.83,39259.42,36371.30,36866.23
20180720,25363.78,38537.63,25917.55,39379.02,36312.56,36806.70
20180723,25449.75,38668.25,26352.24,40039.49,36435.64,36931.45
20180724,25556.34,38830.20,26405.50,40120.41,36588.24,37086.13
20180725,25668.98,39001.35,26508.77,40277.33,36749.51,37249.59
20180726,25773.10,39159.55,26750.94,40645.28,36898.57,37400.68
20180727,25872.58,39310.70,26774.38,40680.90,37041.00,37545.05
20180730,25862.76,39295.77,26764.22,40665.45,37026.93,37530.79
20180731,25640.82,38963.96,26446.41,40188.14,36713.24,37213.09
20180801,25884.36,39334.05,26527.34,40311.13,37061.96,37566.55
20180802,25684.89,39030.94,26443.21,40183.28,36776.35,37277.06
20180803,25546.42,38820.52,26239.52,39873.75,36578.08,37076.09
20180806,25416.54,38623.15,26246.89,39884.95,36392.11,36887.59
20180807,25666.93,39003.65,26484.04,40245.33,36750.64,37250.99
20180808,25582.16,38874.83,26492.93,40258.83,36629.26,37127.96
20180809,25479.00,38718.07,26363.52,40062.19,36481.55,36978.24
20180810,25256.66,38380.19,26223.20,39848.95,36163.19,36655.55
20180813,24716.62,37559.55,25773.12,39165.01,35389.96,35871.78
20180814,25052.42,38069.83,25908.13,39370.18,35870.76,36359.14
20180815,24867.89,37789.42,25664.17,38999.45,35606.54,36091.32
20180816,24815.18,37709.31,25738.07,39111.75,35531.06,36014.81
20180817,24978.52,37957.52,25923.87,39394.09,35764.94,36251.88
20180820,24897.34,37834.16,25861.81,39299.78,35648.71,36134.06
20180821,24845.42,37755.26,25913.30,39378.02,35574.36,36058.70
20180822,24996.20,37984.39,26011.53,39527.30,35790.26,36277.54
20180823,24947.68,37910.67,25870.84,39313.50,35720.79,36207.12
20180824,25094.49,38133.76,25882.92,39331.86,35931.00,36420.19
20180827,25271.16,38402.23,26122.59,39696.06,36183.96,36676.60
20180828,25300.54,38446.87,26155.31,39745.79,36226.02,36719.23
20180829,25447.93,38670.84,26298.21,39962.95,36437.06,36933.14
20180830,25356.90,38532.51,26103.19,39666.58,36306.72,36801.03
20180831,25251.06,38371.69,26184.26,39789.78,36155.18,36647.43
20180903,25035.57,38044.23,25922.21,39391.57,35846.64,36334.69
20180904,24954.11,37920.43,25725.42,39092.53,35729.99,36216.45
20180905,24732.63,37583.88,25497.10,38745.57,35412.88,35895.02
20180906,24545.38,37299.33,25335.89,38500.59,35144.76,35623.26
20180907,24479.43,37199.10,25397.86,38594.76,35050.33,35527.53
20180910,24583.70,37357.56,25450.90,38675.35,35199.64,35678.88
20180911,24712.50,37553.28,25456.93,38684.53,35384.05,35865.80
20180912,24584.31,37358.48,25337.37,38502.85,35200.50,35679.75
20180913,24805.30,37694.30,25567.43,38852.44,35516.93,36000.48
20180914,25081.80,38114.47,25770.35,39160.80,35912.82,36401.77
20180918,25585.00,38879.14,26255.68,39898.30,36633.32,37132.08
20180919,25924.71,39395.37,26519.02,40298.49,37119.73,37625.11
20180920,25974.37,39470.82,26597.05,40417.05,37190.83,37697.17
20180921,26272.03,39923.15,26783.69,40700.68,37617.03,38129.18
20180925,26546.06,40339.58,27009.14,41043.28,38009.40,38526.89
20180926,26249.93,40393.19,26725.60,41125.14,37963.51,38504.43
20180927,26037.09,40065.67,26567.76,40882.25,37655.70,38192.23
20180928,26293.73,40460.58,26633.31,40983.12,38026.85,38568.67
20181001,26330.03,40516.44,26529.75,40823.77,38079.35,38621.91
20181002,26459.56,40715.76,26710.62,41102.10,38266.68,38811.92
20181003,26148.93,40237.76,26383.14,40598.16,37817.43,38356.27
20181004,26216.40,40341.59,26354.02,40553.36,37915.02,38455.25
20181005,26177.51,40281.74,26422.41,40658.60,37858.77,38398.19
20181009,25804.31,39707.47,26166.40,40264.66,37319.04,37850.77
20181010,25900.39,39855.31,26318.41,40498.56,37457.99,37991.70
20181011,25068.94,38575.88,25666.48,39495.38,36255.52,36772.10
20181012,24971.28,38425.61,25543.73,39306.50,36114.28,36628.85
20181015,24679.82,37977.11,25365.28,39031.89,35692.76,36201.33
20181016,24926.62,38356.89,25549.23,39314.95,36049.69,36563.34
20181017,25256.15,38863.97,25855.86,39786.79,36526.28,37046.72
20181018,25215.65,38801.65,25727.29,39588.95,36467.70,36987.31
20181019,25004.01,38475.98,25552.20,39319.52,36161.62,36676.87
20181022,25049.79,38546.42,25526.33,39279.71,36227.83,36744.02
20181023,24421.20,37579.15,24981.05,38440.64,35318.74,35821.98
20181024,24414.45,37568.76,24934.18,38368.53,35308.98,35812.07
20181025,23761.55,36564.09,24309.52,37407.30,34364.73,34854.37
20181026,23747.70,36542.78,24359.34,37483.96,34344.71,34834.06
20181029,23753.86,36552.26,24384.16,37522.15,34353.61,34843.10
20181030,23991.01,36917.18,24436.57,37602.80,34696.58,35190.95
20181031,24365.40,37496.36,24731.32,38059.47,35240.34,35742.61
20181101,24136.55,37144.18,24564.13,37802.18,34909.35,35406.90
20181102,24449.01,37625.02,24867.80,38269.51,35361.27,35865.25
20181105,24233.68,37293.64,24600.87,37858.72,35049.83,35549.37
20181106,24584.34,37833.29,24923.82,38355.71,35557.00,36063.78
20181107,24380.53,37519.64,24776.22,38128.57,35262.22,35764.80
20181108,24792.18,38153.13,25053.83,38555.80,35857.59,36368.65
20181109,24734.53,38064.42,24962.65,38415.48,35774.23,36284.10
20181112,24721.67,38044.62,24879.74,38287.88,35755.62,36265.22
20181113,24182.67,37215.15,24359.70,37487.58,34976.06,35474.55
20181114,24293.84,37386.23,24508.21,37716.12,35136.84,35637.62
20181115,24249.67,37318.25,24542.29,37768.58,35072.95,35572.83
20181116,24120.79,37119.92,24462.50,37645.79,34886.56,35383.78
20181119,24100.68,37088.97,24561.34,37797.89,34857.47,35354.27
20181120,24011.75,36952.11,24520.73,37735.39,34728.84,35223.81
20181121,23773.77,36585.88,24202.42,37245.54,34384.65,34874.71
20181122,23927.07,36821.80,24326.16,37435.96,34606.37,35099.60
20181126,23980.10,36903.41,24332.71,37446.04,34683.07,35177.39
20181127,24155.87,37173.90,24433.38,37600.96,34937.29,35435.23
20181128,24259.21,37332.94,24479.72,37672.28,35086.75,35586.83
20181129,24279.32,37363.88,24634.14,37909.93,35115.84,35616.32
20181130,24323.30,37436.02,24629.83,37907.81,35182.79,35684.44
20181203,24655.46,37947.25,24967.28,38427.18,35663.25,36171.75
20181204,24079.70,37061.11,24457.53,37642.62,34830.44,35327.07
20181205,23828.02,36673.75,24210.46,37262.35,34466.39,34957.83
20181206,23404.69,36022.20,23779.28,36598.73,33854.06,34336.77
20181207,23411.76,36033.07,23852.90,36712.04,33864.28,34347.13
20181210,23027.42,35441.55,23490.49,36154.25,33308.35,33783.28
20181211,22734.83,34991.21,23093.59,35543.38,32885.12,33354.01
20181212,23120.41,35584.67,23425.20,36053.77,33442.86,33919.70
20181213,23328.62,35905.11,23638.24,36381.65,33744.02,34225.16
20181214,22998.30,35396.72,23270.70,35815.97,33266.22,33740.55
20181217,23029.62,35444.92,23333.21,35912.19,33311.53,33786.50
20181218,22744.68,35006.37,23225.77,35746.82,32899.37,33368.47
20181219,22597.81,34780.33,23099.40,35552.33,32686.93,33153.00
20181220,22079.30,33982.28,22679.34,34905.81,31936.92,32392.30
20181221,21648.89,33319.84,22356.15,34408.39,31314.35,31760.85
20181225,20721.36,31892.28,21592.38,33232.88,29972.71,30400.08
20181226,20905.73,32275.09,21752.94,33583.05,30313.58,30750.52
20181227,21772.23,33612.84,22550.41,34814.21,31570.02,32025.08
20181228,21768.56,33607.16,22655.86,34977.01,31564.68,32019.66
20190104,21481.78,33164.41,22886.01,35332.32,31148.85,31597.83
20190107,22112.16,34137.62,23483.57,36254.86,32062.91,32525.07
20190108,22253.26,34355.45,23464.25,36225.03,32267.50,32732.62
20190109,22450.62,34660.15,23684.30,36564.76,32553.68,33022.91
20190110,22385.30,34559.32,23832.03,36792.82,32458.97,32926.85
20190111,22590.98,34876.85,23959.97,36990.35,32757.21,33229.38
